uid, name, address, discord_handle, option, weight, time
31713,SuanNai,0xb8abe31a6caf1217d632190559b2c1fd909178ec,SuanNai#5420,baiyu#2918,1,2023-02-25 11:03:18
32801,Demian70,0x65d5b68a7878a987e7a19826a7f9aa6f5f92e10f,Demian#2778,baiyu#2918,1,2023-02-25 11:22:53
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,Coffee#7382,baiyu#2918,1,2023-02-25 12:03:47
34660,GGGrace,0x4d6654beec5942aee8e3102528a58fb34a0f1b19,,baiyu#2918,1,2023-02-25 12:13:03
27711,ravenc,0x38f5df039b0f0fac72523eb0dea196c0e6811d4a,ravenc#7174,baiyu#2918,1,2023-02-25 12:16:23
27935,HenryL,0x10ea167893cb51500ec829222e3d17a968feb650,HenryL#5853,baiyu#2918,1,2023-02-25 12:29:24
34661,GuoCheng,0xfad3e3a0c1b4a77f651f765b93669e7403fb0eb9,,baiyu#2918,1,2023-02-25 12:37:45
8906,DarkS,0x6cd5f918c5125f4e421c354e8b27d3bc9ff567f5,Yohji#1575,baiyu#2918,1,2023-02-25 12:41:44
7160,kcpuppucino,0x9672c0e1639f159334ca1288d4a24deb02117291,kc c#1593,baiyu#2918,1,2023-02-25 12:42:40
27236,kyle37,0x043aee850680c4fb982761b585929834c26cc32c,kyle37#1237,baiyu#2918,1,2023-02-25 12:48:51
