uid, name, address, discord_handle, option, weight, time
12660,ScaSte,0x172697d24da16f36caf2fadc3e78b5a538fc858e,ScaSte#5829,Yes,1,2023-02-25 02:58:05
30980,troublledyouth,0x20669775d663d9a461ef2b2efca8fe43954f4b13,,Yes,1,2023-02-25 03:49:19
26637,joannYu,0x31e292ba33e01c3a9d3467890e2e5c99e1d6562b,,Yes,1,2023-02-25 04:09:32
27186,wonder,0xcea9f52fb205846b0c2956ab347e078b564277f0,wonder#4252,Yes,1,2023-02-25 08:40:10
31713,SuanNai,0xb8abe31a6caf1217d632190559b2c1fd909178ec,SuanNai#5420,Yes,1,2023-02-25 11:02:07
32801,Demian70,0x65d5b68a7878a987e7a19826a7f9aa6f5f92e10f,Demian#2778,Yes,1,2023-02-25 11:26:32
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,Coffee#7382,Yes,1,2023-02-25 12:01:16
34660,GGGrace,0x4d6654beec5942aee8e3102528a58fb34a0f1b19,,Yes,1,2023-02-25 12:15:44
27935,HenryL,0x10ea167893cb51500ec829222e3d17a968feb650,HenryL#5853,Yes,1,2023-02-25 12:15:55
28349,Queeny,0x7a6ff8906f68c0ceafdd61c2e5d39834cf0b39f1,Queeny#4247,Yes,1,2023-02-25 12:21:23
34661,GuoCheng,0xfad3e3a0c1b4a77f651f765b93669e7403fb0eb9,,Yes,1,2023-02-25 12:35:58
8906,DarkS,0x6cd5f918c5125f4e421c354e8b27d3bc9ff567f5,Yohji#1575,Yes,1,2023-02-25 12:41:01
7160,kcpuppucino,0x9672c0e1639f159334ca1288d4a24deb02117291,kc c#1593,Yes,1,2023-02-25 12:41:01
27236,kyle37,0x043aee850680c4fb982761b585929834c26cc32c,kyle37#1237,Yes,1,2023-02-25 12:49:46
