uid, name, address, discord_handle, option, weight, time
30970,Jomosis,0x42b0765b70af2b6910f6281b3dc0c34a9cdbb65c,jomosis1997#0154,Johnny J#2563,1,2023-02-25 02:01:21
34133,wa1t0n,0x6bd68d667eccea663b2a2bee1311f7ad6c817602,wa1t0n#2571,签到票,1,2023-02-25 02:13:54
27187,Roy,0xece2bbab13b8b7aa5d1f1832ec9b1527f11224c0,PatrickPDX#8802,bukong#3840,1,2023-02-25 02:49:45
12660,ScaSte,0x172697d24da16f36caf2fadc3e78b5a538fc858e,ScaSte#5829,bukong#3840,1,2023-02-25 02:53:20
28351,sirs,0x9e89a144f7c05eb0d258b61a71d00bca79e42715,sirs#8914,Johnny J#2563,1,2023-02-25 03:06:25
30980,troublledyouth,0x20669775d663d9a461ef2b2efca8fe43954f4b13,,Johnny J#2563,1,2023-02-25 03:55:31
26637,joannYu,0x31e292ba33e01c3a9d3467890e2e5c99e1d6562b,,Johnny J#2563,1,2023-02-25 04:10:56
28349,Queeny,0x7a6ff8906f68c0ceafdd61c2e5d39834cf0b39f1,Queeny#4247,Johnny J#2563,1,2023-02-25 06:19:47
34638,SueTang,0x5e66f491a1caed9291b59a6297f1a9dd71294e05,SueT#6252,bukong#3840,1,2023-02-25 08:15:07
27186,wonder,0xcea9f52fb205846b0c2956ab347e078b564277f0,wonder#4252,bukong#3840,1,2023-02-25 08:39:10
31713,SuanNai,0xb8abe31a6caf1217d632190559b2c1fd909178ec,SuanNai#5420,签到票,1,2023-02-25 11:03:06
32801,Demian70,0x65d5b68a7878a987e7a19826a7f9aa6f5f92e10f,Demian#2778,签到票,1,2023-02-25 11:26:09
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,Coffee#7382,Johnny J#2563,1,2023-02-25 12:05:41
27711,ravenc,0x38f5df039b0f0fac72523eb0dea196c0e6811d4a,ravenc#7174,bukong#3840,1,2023-02-25 12:12:45
34660,GGGrace,0x4d6654beec5942aee8e3102528a58fb34a0f1b19,,签到票,1,2023-02-25 12:12:49
27935,HenryL,0x10ea167893cb51500ec829222e3d17a968feb650,HenryL#5853,Johnny J#2563,1,2023-02-25 12:33:24
34661,GuoCheng,0xfad3e3a0c1b4a77f651f765b93669e7403fb0eb9,,Johnny J#2563,1,2023-02-25 12:38:20
8906,DarkS,0x6cd5f918c5125f4e421c354e8b27d3bc9ff567f5,Yohji#1575,bukong#3840,1,2023-02-25 12:42:22
7160,kcpuppucino,0x9672c0e1639f159334ca1288d4a24deb02117291,kc c#1593,bukong#3840,1,2023-02-25 12:46:23
27236,kyle37,0x043aee850680c4fb982761b585929834c26cc32c,kyle37#1237,签到票,1,2023-02-25 12:48:11
